Mn,Fe,Co,log(Preexponential Factor) (Ω·cm2·K-1)
0.317269076,0.353413655,0.329317269,-9.264949147
0.313253012,0.353413655,0.333333333,-9.274384805
0.309236948,0.353413655,0.337349398,-9.230897165
0.305220884,0.353413655,0.341365462,-9.212265302
0.301204819,0.353413655,0.345381526,-9.207701673
0.297188755,0.353413655,0.34939759,-9.197346868
0.293172691,0.353413655,0.353413655,-9.162122343
0.289156627,0.353413655,0.357429719,-9.078924329
0.285140562,0.353413655,0.361445783,-9.045467627
0.281124498,0.353413655,0.365461847,-8.959572136
0.277108434,0.353413655,0.369477912,-8.922488535
0.273092369,0.353413655,0.373493976,-8.926291448
0.269076305,0.353413655,0.37751004,-8.921582888
0.265060241,0.353413655,0.381526104,-8.900610348
0.261044177,0.353413655,0.385542169,-8.925785857
0.257028112,0.353413655,0.389558233,-8.934149446
0.253012048,0.353413655,0.393574297,-8.927119051
0.248995984,0.353413655,0.397590361,-8.932109705
0.24497992,0.353413655,0.401606426,-8.93390807
0.240963855,0.353413655,0.40562249,-8.92684563
0.236947791,0.353413655,0.409638554,-8.937676889
0.232931727,0.353413655,0.413654618,-8.945078646
0.228915663,0.353413655,0.417670683,-8.984847732
0.224899598,0.353413655,0.421686747,-8.997830183
0.220883534,0.353413655,0.425702811,-8.997830183
0.21686747,0.353413655,0.429718876,-9.028489962
0.212851406,0.353413655,0.43373494,-9.038304558
0.208835341,0.353413655,0.437751004,-9.038959434
0.204819277,0.353413655,0.441767068,-9.051653641
0.200803213,0.353413655,0.445783133,-9.062776843
0.196787149,0.353413655,0.449799197,-9.083695385
0.192771084,0.353413655,0.453815261,-9.082599939
0.18875502,0.353413655,0.457831325,-9.071350254
0.184738956,0.353413655,0.46184739,-9.071350254
0.180722892,0.353413655,0.465863454,-9.073653376
0.176706827,0.353413655,0.469879518,-9.076881699
0.172690763,0.353413655,0.473895582,-9.079611935
0.168674699,0.353413655,0.477911647,-9.073502425
0.164658635,0.353413655,0.481927711,-9.091535759
0.16064257,0.353413655,0.485943775,-9.097109537
0.156626506,0.353413655,0.489959839,-9.113032947
0.152610442,0.353413655,0.493975904,-9.121434039
0.148594378,0.353413655,0.497991968,-9.124078192
0.144578313,0.353413655,0.502008032,-9.14200264
0.140562249,0.353413655,0.506024096,-9.14200264
0.136546185,0.353413655,0.510040161,-9.14200264
0.13253012,0.353413655,0.514056225,-9.148095234
0.128514056,0.353413655,0.518072289,-9.174669737
0.124497992,0.353413655,0.522088353,-9.425207718
0.120481928,0.353413655,0.526104418,-9.567225462
0.116465863,0.353413655,0.530120482,-9.664351808
0.112449799,0.353413655,0.534136546,-10.023134
0.108433735,0.353413655,0.53815261,-10.07486794
0.104417671,0.353413655,0.542168675,-10.07486794
0.100401606,0.353413655,0.546184739,-10.08886637
0.096385542,0.353413655,0.550200803,-10.06467977
0.092369478,0.353413655,0.554216867,-10.06306536
0.088353414,0.353413655,0.558232932,-10.05962663
0.084337349,0.353413655,0.562248996,-10.05962663
0.080321285,0.353413655,0.56626506,-10.05855247
0.076305221,0.353413655,0.570281124,-10.05744825
0.072289157,0.353413655,0.574297189,-10.05930394
0.068273092,0.353413655,0.578313253,-10.06645305
0.064257028,0.353413655,0.582329317,-10.06645305
0.060240964,0.353413655,0.586345382,-10.06645305
0.0562249,0.353413655,0.590361446,-10.0949362
0.052208835,0.353413655,0.59437751,-10.10184005
0.048192771,0.353413655,0.598393574,-10.15390078
0.044176707,0.353413655,0.602409639,-10.15526466
0.040160643,0.353413655,0.606425703,-10.16760703
0.036144578,0.353413655,0.610441767,-10.17103451
0.032128514,0.353413655,0.614457831,-10.17448173
0.02811245,0.353413655,0.618473896,-10.19721326
0.024096386,0.353413655,0.62248996,-10.19721326
0.020080321,0.353413655,0.626506024,-10.19721326
0.016064257,0.353413655,0.630522088,-10.19721326
0.012048193,0.353413655,0.634538153,-10.19721326
0.008032129,0.353413655,0.638554217,-10.19721326
0.004016064,0.353413655,0.642570281,-10.19721326
1.11E-16,0.353413655,0.646586345,-10.19721326
0.642570281,0.357429719,0,-9.560857027
0.638554217,0.357429719,0.004016064,-9.510280247
0.634538153,0.357429719,0.008032129,-9.493867035
0.630522088,0.357429719,0.012048193,-9.461940262
0.626506024,0.357429719,0.016064257,-9.446444508
0.62248996,0.357429719,0.020080321,-9.446338245
0.618473896,0.357429719,0.024096386,-9.396520657
0.614457831,0.357429719,0.02811245,-9.380009738
0.610441767,0.357429719,0.032128514,-9.308966038
0.606425703,0.357429719,0.036144578,-9.282347281
0.602409639,0.357429719,0.040160643,-9.26948235
0.598393574,0.357429719,0.044176707,-9.160745632
0.59437751,0.357429719,0.048192771,-9.122830654
0.590361446,0.357429719,0.052208835,-9.096169975
0.586345382,0.357429719,0.0562249,-9.062350618
0.582329317,0.357429719,0.060240964,-8.829568374
0.578313253,0.357429719,0.064257028,-8.810475953
0.574297189,0.357429719,0.068273092,-8.565693319
0.570281124,0.357429719,0.072289157,-8.557204742
0.56626506,0.357429719,0.076305221,-8.538446226
0.562248996,0.357429719,0.080321285,-8.542092909
0.558232932,0.357429719,0.084337349,-8.53531015
0.554216867,0.357429719,0.088353414,-8.547408459
0.550200803,0.357429719,0.092369478,-8.542396877
0.546184739,0.357429719,0.096385542,-8.551379156
0.542168675,0.357429719,0.100401606,-8.565604947
0.53815261,0.357429719,0.104417671,-8.596517277
0.534136546,0.357429719,0.108433735,-8.63157769
0.530120482,0.357429719,0.112449799,-8.639490131
0.526104418,0.357429719,0.116465863,-8.687294046
0.522088353,0.357429719,0.120481928,-8.695518029
0.518072289,0.357429719,0.124497992,-8.694330067
0.514056225,0.357429719,0.128514056,-8.711980044
0.510040161,0.357429719,0.13253012,-8.722713035
0.506024096,0.357429719,0.136546185,-8.705216314
0.502008032,0.357429719,0.140562249,-8.714391303
0.497991968,0.357429719,0.144578313,-8.719353987
0.493975904,0.357429719,0.148594378,-8.746213168
0.489959839,0.357429719,0.152610442,-8.782225541
0.485943775,0.357429719,0.156626506,-8.78861039
0.481927711,0.357429719,0.16064257,-8.881295215
0.477911647,0.357429719,0.164658635,-8.882474711
0.473895582,0.357429719,0.168674699,-8.963974521
0.469879518,0.357429719,0.172690763,-9.006712413
0.465863454,0.357429719,0.176706827,-9.015951326
0.46184739,0.357429719,0.180722892,-9.0609362
0.457831325,0.357429719,0.184738956,-9.076186434
0.453815261,0.357429719,0.18875502,-9.11618626
0.449799197,0.357429719,0.192771084,-9.177918884
0.445783133,0.357429719,0.196787149,-9.20169574
0.441767068,0.357429719,0.200803213,-9.260387279
0.437751004,0.357429719,0.204819277,-9.329579993
0.43373494,0.357429719,0.208835341,-9.357600378
0.429718876,0.357429719,0.212851406,-9.530502252
0.425702811,0.357429719,0.21686747,-9.616274272
0.421686747,0.357429719,0.220883534,-9.616274272
0.417670683,0.357429719,0.224899598,-9.652807525
0.413654618,0.357429719,0.228915663,-9.688620416
0.409638554,0.357429719,0.232931727,-9.734917809
0.40562249,0.357429719,0.236947791,-9.742549623
0.401606426,0.357429719,0.240963855,-9.749897513
0.397590361,0.357429719,0.24497992,-9.746940147
0.393574297,0.357429719,0.248995984,-9.745130038
0.389558233,0.357429719,0.253012048,-9.766433404
0.385542169,0.357429719,0.257028112,-9.829146586
0.381526104,0.357429719,0.261044177,-9.855306965
0.37751004,0.357429719,0.265060241,-9.916401385
0.373493976,0.357429719,0.269076305,-9.875239994
0.369477912,0.357429719,0.273092369,-9.885434723
0.365461847,0.357429719,0.277108434,-9.830727137
0.361445783,0.357429719,0.281124498,-9.830324798
0.357429719,0.357429719,0.285140562,-9.852630322
0.353413655,0.357429719,0.289156627,-9.851691454
0.34939759,0.357429719,0.293172691,-9.845947952
0.345381526,0.357429719,0.297188755,-9.823200791
0.341365462,0.357429719,0.301204819,-9.639428509
0.337349398,0.357429719,0.305220884,-9.618096989
0.333333333,0.357429719,0.309236948,-9.560793508
0.329317269,0.357429719,0.313253012,-9.483573036
0.325301205,0.357429719,0.317269076,-9.420276889
0.321285141,0.357429719,0.321285141,-9.308153866
0.317269076,0.357429719,0.325301205,-9.292602598
0.313253012,0.357429719,0.329317269,-9.282763796
0.309236948,0.357429719,0.333333333,-9.280112922
0.305220884,0.357429719,0.337349398,-9.246627233
0.301204819,0.357429719,0.341365462,-9.220644293
0.297188755,0.357429719,0.345381526,-9.216080663
0.293172691,0.357429719,0.34939759,-9.189118112
0.289156627,0.357429719,0.353413655,-9.16505154
0.285140562,0.357429719,0.357429719,-9.071176508
0.281124498,0.357429719,0.361445783,-9.053604331
0.277108434,0.357429719,0.365461847,-8.965579668
0.273092369,0.357429719,0.369477912,-8.93082556
0.269076305,0.357429719,0.373493976,-8.941114131
0.265060241,0.357429719,0.37751004,-8.928945157
0.261044177,0.357429719,0.381526104,-8.930463778
0.257028112,0.357429719,0.385542169,-8.946097073
0.253012048,0.357429719,0.389558233,-8.945027217
0.248995984,0.357429719,0.393574297,-8.936190238
0.24497992,0.357429719,0.397590361,-8.934458744
0.240963855,0.357429719,0.401606426,-8.92909223
0.236947791,0.357429719,0.40562249,-8.928696108
0.232931727,0.357429719,0.409638554,-8.94235481
0.228915663,0.357429719,0.413654618,-8.987458116
0.224899598,0.357429719,0.417670683,-8.993780832
0.220883534,0.357429719,0.421686747,-8.997830183
0.21686747,0.357429719,0.425702811,-9.018256744
0.212851406,0.357429719,0.429718876,-9.028489962
0.208835341,0.357429719,0.43373494,-9.037098966
0.204819277,0.357429719,0.437751004,-9.038959434
0.200803213,0.357429719,0.441767068,-9.053609865
0.196787149,0.357429719,0.445783133,-9.083695385
0.192771084,0.357429719,0.449799197,-9.080246266
0.18875502,0.357429719,0.453815261,-9.07760625
0.184738956,0.357429719,0.457831325,-9.071350254
0.180722892,0.357429719,0.46184739,-9.071370683
0.176706827,0.357429719,0.465863454,-9.076881699
0.172690763,0.357429719,0.469879518,-9.076029898
0.168674699,0.357429719,0.473895582,-9.073502425
0.164658635,0.357429719,0.477911647,-9.089757105
0.16064257,0.357429719,0.481927711,-9.093179226
0.156626506,0.357429719,0.485943775,-9.11137063
0.152610442,0.357429719,0.489959839,-9.121434039
0.148594378,0.357429719,0.493975904,-9.12005956
0.144578313,0.357429719,0.497991968,-9.14200264
0.140562249,0.357429719,0.502008032,-9.14200264
0.136546185,0.357429719,0.506024096,-9.14200264
0.13253012,0.357429719,0.510040161,-9.148095234
0.128514056,0.357429719,0.514056225,-9.143583877
0.124497992,0.357429719,0.518072289,-9.171072912
0.120481928,0.357429719,0.522088353,-9.425207718
0.116465863,0.357429719,0.526104418,-9.567225462
0.112449799,0.357429719,0.530120482,-9.664351808
0.108433735,0.357429719,0.534136546,-10.023134
0.104417671,0.357429719,0.53815261,-10.07486794
0.100401606,0.357429719,0.542168675,-10.07486794
0.096385542,0.357429719,0.546184739,-10.07844728
0.092369478,0.357429719,0.550200803,-10.06467977
0.088353414,0.357429719,0.554216867,-10.06306536
0.084337349,0.357429719,0.558232932,-10.05962663
0.080321285,0.357429719,0.562248996,-10.05962663
0.076305221,0.357429719,0.56626506,-10.05855247
0.072289157,0.357429719,0.570281124,-10.05744825
0.068273092,0.357429719,0.574297189,-10.05930394
0.064257028,0.357429719,0.578313253,-10.06645305
0.060240964,0.357429719,0.582329317,-10.06645305
0.0562249,0.357429719,0.586345382,-10.06645305
0.052208835,0.357429719,0.590361446,-10.0949362
0.048192771,0.357429719,0.59437751,-10.10184005
0.044176707,0.357429719,0.598393574,-10.15390078
0.040160643,0.357429719,0.602409639,-10.15526466
0.036144578,0.357429719,0.606425703,-10.16760703
0.032128514,0.357429719,0.610441767,-10.17103451
0.02811245,0.357429719,0.614457831,-10.17448173
0.024096386,0.357429719,0.618473896,-10.19721326
0.020080321,0.357429719,0.62248996,-10.19721326
0.016064257,0.357429719,0.626506024,-10.19721326
0.012048193,0.357429719,0.630522088,-10.19721326
0.008032129,0.357429719,0.634538153,-10.19721326
0.004016064,0.357429719,0.638554217,-10.19721326
0,0.357429719,0.642570281,-10.19721326
0.638554217,0.361445783,0,-9.510280247
0.634538153,0.361445783,0.004016064,-9.493867035
0.630522088,0.361445783,0.008032129,-9.461940262
0.626506024,0.361445783,0.012048193,-9.446444508
0.62248996,0.361445783,0.016064257,-9.446338245
0.618473896,0.361445783,0.020080321,-9.396520657
0.614457831,0.361445783,0.024096386,-9.380009738
0.610441767,0.361445783,0.02811245,-9.308966038
0.606425703,0.361445783,0.032128514,-9.282347281
0.602409639,0.361445783,0.036144578,-9.26948235
0.598393574,0.361445783,0.040160643,-9.160745632
0.59437751,0.361445783,0.044176707,-9.122830654
0.590361446,0.361445783,0.048192771,-9.096169975
0.586345382,0.361445783,0.052208835,-9.062350618
0.582329317,0.361445783,0.0562249,-8.829568374
0.578313253,0.361445783,0.060240964,-8.810475953
0.574297189,0.361445783,0.064257028,-8.565693319
0.570281124,0.361445783,0.068273092,-8.557204742
0.56626506,0.361445783,0.072289157,-8.538446226
0.562248996,0.361445783,0.076305221,-8.542092909
0.558232932,0.361445783,0.080321285,-8.53531015
0.554216867,0.361445783,0.084337349,-8.547408459
0.550200803,0.361445783,0.088353414,-8.542396877
0.546184739,0.361445783,0.092369478,-8.551379156
0.542168675,0.361445783,0.096385542,-8.565604947
0.53815261,0.361445783,0.100401606,-8.596517277
0.534136546,0.361445783,0.104417671,-8.63157769
0.530120482,0.361445783,0.108433735,-8.639490131
0.526104418,0.361445783,0.112449799,-8.687294046
0.522088353,0.361445783,0.116465863,-8.695613572
0.518072289,0.361445783,0.120481928,-8.703231765
0.514056225,0.361445783,0.124497992,-8.704371646
0.510040161,0.361445783,0.128514056,-8.712415695
0.506024096,0.361445783,0.13253012,-8.709847858
0.502008032,0.361445783,0.136546185,-8.706523597
0.497991968,0.361445783,0.140562249,-8.718119392
0.493975904,0.361445783,0.144578313,-8.74080432
0.489959839,0.361445783,0.148594378,-8.773409958
0.485943775,0.361445783,0.152610442,-8.786220499
0.481927711,0.361445783,0.156626506,-8.862344322
0.477911647,0.361445783,0.16064257,-8.882976056
0.473895582,0.361445783,0.164658635,-8.960691388
0.469879518,0.361445783,0.168674699,-8.975848274
0.465863454,0.361445783,0.172690763,-9.014742777
0.46184739,0.361445783,0.176706827,-9.022920277
0.457831325,0.361445783,0.180722892,-9.073301422
0.453815261,0.361445783,0.184738956,-9.122661628
0.449799197,0.361445783,0.18875502,-9.128506744
0.445783133,0.361445783,0.192771084,-9.18224341
0.441767068,0.361445783,0.196787149,-9.229175957
0.437751004,0.361445783,0.200803213,-9.278538899
0.43373494,0.361445783,0.204819277,-9.336443493
0.429718876,0.361445783,0.208835341,-9.51752336
0.425702811,0.361445783,0.212851406,-9.589821016
0.421686747,0.361445783,0.21686747,-9.621112068
0.417670683,0.361445783,0.220883534,-9.621791737
0.413654618,0.361445783,0.224899598,-9.662597262
0.409638554,0.361445783,0.228915663,-9.700762081
0.40562249,0.361445783,0.232931727,-9.739755605
0.401606426,0.361445783,0.236947791,-9.756465014
0.397590361,0.361445783,0.240963855,-9.709936058
0.393574297,0.361445783,0.24497992,-9.748168196
0.389558233,0.361445783,0.248995984,-9.742206096
0.385542169,0.361445783,0.253012048,-9.795643835
0.381526104,0.361445783,0.257028112,-9.850344348
0.37751004,0.361445783,0.261044177,-9.928903183
0.373493976,0.361445783,0.265060241,-9.933929501
0.369477912,0.361445783,0.269076305,-9.88007779
0.365461847,0.361445783,0.273092369,-9.891213722
0.361445783,0.361445783,0.277108434,-9.840129588
0.357429719,0.361445783,0.281124498,-9.841853028
0.353413655,0.361445783,0.285140562,-9.864380092
0.34939759,0.361445783,0.289156627,-9.845947952
0.345381526,0.361445783,0.293172691,-9.833481085
0.341365462,0.361445783,0.297188755,-9.80110922
0.337349398,0.361445783,0.301204819,-9.634899113
0.333333333,0.361445783,0.305220884,-9.610158833
0.329317269,0.361445783,0.309236948,-9.547751921
0.325301205,0.361445783,0.313253012,-9.487713009
0.321285141,0.361445783,0.317269076,-9.374367053
0.317269076,0.361445783,0.321285141,-9.314472615
0.313253012,0.361445783,0.325301205,-9.304813715
0.309236948,0.361445783,0.329317269,-9.285406308
0.305220884,0.361445783,0.333333333,-9.292757385
0.301204819,0.361445783,0.337349398,-9.2497742
0.297188755,0.361445783,0.341365462,-9.220660857
0.293172691,0.361445783,0.345381526,-9.202619885
0.289156627,0.361445783,0.34939759,-9.186815286
0.285140562,0.361445783,0.353413655,-9.152071695
0.281124498,0.361445783,0.357429719,-9.071355046
0.277108434,0.361445783,0.361445783,-9.051653697
0.273092369,0.361445783,0.365461847,-8.965958526
0.269076305,0.361445783,0.369477912,-8.937690078
0.265060241,0.361445783,0.373493976,-8.940518234
0.261044177,0.361445783,0.37751004,-8.947148139
0.257028112,0.361445783,0.381526104,-8.946517898
0.253012048,0.361445783,0.385542169,-8.950756202
0.248995984,0.361445783,0.389558233,-8.944889756
0.24497992,0.361445783,0.393574297,-8.932320635
0.240963855,0.361445783,0.397590361,-8.918130876
0.236947791,0.361445783,0.401606426,-8.919430681
0.232931727,0.361445783,0.40562249,-8.924588143
0.228915663,0.361445783,0.409638554,-8.977909941
0.224899598,0.361445783,0.413654618,-8.989566877
0.220883534,0.361445783,0.417670683,-8.991634414
0.21686747,0.361445783,0.421686747,-9.016110326
0.212851406,0.361445783,0.425702811,-9.016110326
0.208835341,0.361445783,0.429718876,-9.025137952
0.204819277,0.361445783,0.43373494,-9.034952548
0.200803213,0.361445783,0.437751004,-9.03876924
0.196787149,0.361445783,0.441767068,-9.072381989
