Mn,Fe,Co,log(k*)400ºC (cm/s)
0.100401606,0.43373494,0.465863454,-9.02857145
0.096385542,0.43373494,0.469879518,-9.027720717
0.092369478,0.43373494,0.473895582,-9.027720717
0.088353414,0.43373494,0.477911647,-9.027720717
0.084337349,0.43373494,0.481927711,-9.027720717
0.080321285,0.43373494,0.485943775,-9.027720717
0.076305221,0.43373494,0.489959839,-9.027720717
0.072289157,0.43373494,0.493975904,-9.027720717
0.068273092,0.43373494,0.497991968,-9.027720717
0.064257028,0.43373494,0.502008032,-9.027720717
0.060240964,0.43373494,0.506024096,-9.027720717
0.0562249,0.43373494,0.510040161,-9.027720717
0.052208835,0.43373494,0.514056225,-9.027720717
0.048192771,0.43373494,0.518072289,-9.02714152
0.044176707,0.43373494,0.522088353,-9.024898514
0.040160643,0.43373494,0.526104418,-9.028103934
0.036144578,0.43373494,0.530120482,-9.032937867
0.032128514,0.43373494,0.534136546,-9.054194266
0.02811245,0.43373494,0.53815261,-9.057900959
0.024096386,0.43373494,0.542168675,-9.057900959
0.020080321,0.43373494,0.546184739,-9.057786576
0.016064257,0.43373494,0.550200803,-9.055560683
0.012048193,0.43373494,0.554216867,-9.053514917
0.008032129,0.43373494,0.558232932,-9.050100331
0.004016064,0.43373494,0.562248996,-9.050100331
1.11E-16,0.43373494,0.56626506,-9.049007065
0.562248996,0.437751004,0,-10.36872318
0.558232932,0.437751004,0.004016064,-10.38034858
0.554216867,0.437751004,0.008032129,-10.4040765
0.550200803,0.437751004,0.012048193,-10.3984666
0.546184739,0.437751004,0.016064257,-10.39786183
0.542168675,0.437751004,0.020080321,-10.40046608
0.53815261,0.437751004,0.024096386,-10.39434455
0.534136546,0.437751004,0.02811245,-10.38989514
0.530120482,0.437751004,0.032128514,-10.38778989
0.526104418,0.437751004,0.036144578,-10.37686364
0.522088353,0.437751004,0.040160643,-10.37677486
0.518072289,0.437751004,0.044176707,-10.37356858
0.514056225,0.437751004,0.048192771,-10.36483411
0.510040161,0.437751004,0.052208835,-10.34576712
0.506024096,0.437751004,0.0562249,-10.33700258
0.502008032,0.437751004,0.060240964,-10.33710301
0.497991968,0.437751004,0.064257028,-10.33187138
0.493975904,0.437751004,0.068273092,-10.32893923
0.489959839,0.437751004,0.072289157,-10.30317644
0.485943775,0.437751004,0.076305221,-10.30254264
0.481927711,0.437751004,0.080321285,-10.30256432
0.477911647,0.437751004,0.084337349,-10.30444349
0.473895582,0.437751004,0.088353414,-10.32512019
0.469879518,0.437751004,0.092369478,-10.32991912
0.465863454,0.437751004,0.096385542,-10.32793639
0.46184739,0.437751004,0.100401606,-10.3266316
0.457831325,0.437751004,0.104417671,-10.33291389
0.453815261,0.437751004,0.108433735,-10.35463958
0.449799197,0.437751004,0.112449799,-10.36049579
0.445783133,0.437751004,0.116465863,-10.36290098
0.441767068,0.437751004,0.120481928,-10.41089154
0.437751004,0.437751004,0.124497992,-10.42157517
0.43373494,0.437751004,0.128514056,-10.42827893
0.429718876,0.437751004,0.13253012,-10.46429743
0.425702811,0.437751004,0.136546185,-10.4914717
0.421686747,0.437751004,0.140562249,-10.49620233
0.417670683,0.437751004,0.144578313,-10.50246667
0.413654618,0.437751004,0.148594378,-10.50656308
0.409638554,0.437751004,0.152610442,-10.50868429
0.40562249,0.437751004,0.156626506,-10.50796094
0.401606426,0.437751004,0.16064257,-10.51061388
0.397590361,0.437751004,0.164658635,-10.5439528
0.393574297,0.437751004,0.168674699,-10.55702196
0.389558233,0.437751004,0.172690763,-10.56346626
0.385542169,0.437751004,0.176706827,-10.59699681
0.381526104,0.437751004,0.180722892,-10.60426375
0.37751004,0.437751004,0.184738956,-10.6179608
0.373493976,0.437751004,0.18875502,-10.61911756
0.369477912,0.437751004,0.192771084,-10.62708265
0.365461847,0.437751004,0.196787149,-10.62892932
0.361445783,0.437751004,0.200803213,-10.62758742
0.357429719,0.437751004,0.204819277,-10.61790329
0.353413655,0.437751004,0.208835341,-10.60219434
0.34939759,0.437751004,0.212851406,-10.60174683
0.345381526,0.437751004,0.21686747,-10.59281199
0.341365462,0.437751004,0.220883534,-10.58856981
0.337349398,0.437751004,0.224899598,-10.58500079
0.333333333,0.437751004,0.228915663,-10.55835355
0.329317269,0.437751004,0.232931727,-10.53350657
0.325301205,0.437751004,0.236947791,-10.52494532
0.321285141,0.437751004,0.240963855,-10.446303
0.317269076,0.437751004,0.24497992,-10.42336567
0.313253012,0.437751004,0.248995984,-10.41340389
0.309236948,0.437751004,0.253012048,-10.3220335
0.305220884,0.437751004,0.257028112,-10.32975232
0.301204819,0.437751004,0.261044177,-10.29288231
0.297188755,0.437751004,0.265060241,-10.2873891
0.293172691,0.437751004,0.269076305,-10.21655914
0.289156627,0.437751004,0.273092369,-10.1918687
0.285140562,0.437751004,0.277108434,-10.10578415
0.281124498,0.437751004,0.281124498,-10.05727754
0.277108434,0.437751004,0.285140562,-10.04947271
0.273092369,0.437751004,0.289156627,-10.0292478
0.269076305,0.437751004,0.293172691,-10.00769467
0.265060241,0.437751004,0.297188755,-9.983588902
0.261044177,0.437751004,0.301204819,-9.885823656
0.257028112,0.437751004,0.305220884,-9.856061054
0.253012048,0.437751004,0.309236948,-9.790139777
0.248995984,0.437751004,0.313253012,-9.752506711
0.24497992,0.437751004,0.317269076,-9.720298198
0.240963855,0.437751004,0.321285141,-9.706261282
0.236947791,0.437751004,0.325301205,-9.685676114
0.232931727,0.437751004,0.329317269,-9.667554063
0.228915663,0.437751004,0.333333333,-9.631213692
0.224899598,0.437751004,0.337349398,-9.599956002
0.220883534,0.437751004,0.341365462,-9.570775391
0.21686747,0.437751004,0.345381526,-9.553110233
0.212851406,0.437751004,0.34939759,-9.522688196
0.208835341,0.437751004,0.353413655,-9.483595143
0.204819277,0.437751004,0.357429719,-9.446060256
0.200803213,0.437751004,0.361445783,-9.417920037
0.196787149,0.437751004,0.365461847,-9.321899498
0.192771084,0.437751004,0.369477912,-9.309275825
0.18875502,0.437751004,0.373493976,-9.296268519
0.184738956,0.437751004,0.37751004,-9.295559512
0.180722892,0.437751004,0.381526104,-9.289141184
0.176706827,0.437751004,0.385542169,-9.269083464
0.172690763,0.437751004,0.389558233,-9.264912165
0.168674699,0.437751004,0.393574297,-9.18296654
0.164658635,0.437751004,0.397590361,-9.112583276
0.16064257,0.437751004,0.401606426,-9.106454144
0.156626506,0.437751004,0.40562249,-9.084779533
0.152610442,0.437751004,0.409638554,-9.077087722
0.148594378,0.437751004,0.413654618,-9.071927309
0.144578313,0.437751004,0.417670683,-9.061574398
0.140562249,0.437751004,0.421686747,-9.061574398
0.136546185,0.437751004,0.425702811,-9.061574398
0.13253012,0.437751004,0.429718876,-9.052789305
0.128514056,0.437751004,0.43373494,-9.035124956
0.124497992,0.437751004,0.437751004,-9.029338986
0.120481928,0.437751004,0.441767068,-9.030128164
0.116465863,0.437751004,0.445783133,-9.030128164
0.112449799,0.437751004,0.449799197,-9.030128164
0.108433735,0.437751004,0.453815261,-9.02833527
0.104417671,0.437751004,0.457831325,-9.02833527
0.100401606,0.437751004,0.46184739,-9.028702866
0.096385542,0.437751004,0.465863454,-9.027852133
0.092369478,0.437751004,0.469879518,-9.027852133
0.088353414,0.437751004,0.473895582,-9.027852133
0.084337349,0.437751004,0.477911647,-9.027852133
0.080321285,0.437751004,0.481927711,-9.027852133
0.076305221,0.437751004,0.485943775,-9.027852133
0.072289157,0.437751004,0.489959839,-9.027852133
0.068273092,0.437751004,0.493975904,-9.027852133
0.064257028,0.437751004,0.497991968,-9.027852133
0.060240964,0.437751004,0.502008032,-9.027852133
0.0562249,0.437751004,0.506024096,-9.027852133
0.052208835,0.437751004,0.510040161,-9.027852133
0.048192771,0.437751004,0.514056225,-9.027852133
0.044176707,0.437751004,0.518072289,-9.027272937
0.040160643,0.437751004,0.522088353,-9.025029931
0.036144578,0.437751004,0.526104418,-9.028235351
0.032128514,0.437751004,0.530120482,-9.033069283
0.02811245,0.437751004,0.534136546,-9.054194266
0.024096386,0.437751004,0.53815261,-9.057900959
0.020080321,0.437751004,0.542168675,-9.057900959
0.016064257,0.437751004,0.546184739,-9.057786576
0.012048193,0.437751004,0.550200803,-9.055560683
0.008032129,0.437751004,0.554216867,-9.053514917
0.004016064,0.437751004,0.558232932,-9.050100331
1.11E-16,0.437751004,0.562248996,-9.050100331
0.558232932,0.441767068,0,-10.38034858
0.554216867,0.441767068,0.004016064,-10.4040765
0.550200803,0.441767068,0.008032129,-10.3984666
0.546184739,0.441767068,0.012048193,-10.39786183
0.542168675,0.441767068,0.016064257,-10.40046608
0.53815261,0.441767068,0.020080321,-10.39434455
0.534136546,0.441767068,0.024096386,-10.38989514
0.530120482,0.441767068,0.02811245,-10.38778989
0.526104418,0.441767068,0.032128514,-10.37686364
0.522088353,0.441767068,0.036144578,-10.37677486
0.518072289,0.441767068,0.040160643,-10.37356858
0.514056225,0.441767068,0.044176707,-10.36483411
0.510040161,0.441767068,0.048192771,-10.34576712
0.506024096,0.441767068,0.052208835,-10.33700258
0.502008032,0.441767068,0.0562249,-10.33710301
0.497991968,0.441767068,0.060240964,-10.33187138
0.493975904,0.441767068,0.064257028,-10.32893923
0.489959839,0.441767068,0.068273092,-10.30317644
0.485943775,0.441767068,0.072289157,-10.30254264
0.481927711,0.441767068,0.076305221,-10.30256432
0.477911647,0.441767068,0.080321285,-10.30444349
0.473895582,0.441767068,0.084337349,-10.32512019
0.469879518,0.441767068,0.088353414,-10.32991912
0.465863454,0.441767068,0.092369478,-10.32951394
0.46184739,0.441767068,0.096385542,-10.32820914
0.457831325,0.441767068,0.100401606,-10.33449143
0.453815261,0.441767068,0.104417671,-10.35621713
0.449799197,0.441767068,0.108433735,-10.36207333
0.445783133,0.441767068,0.112449799,-10.36447852
0.441767068,0.441767068,0.116465863,-10.41246909
0.437751004,0.441767068,0.120481928,-10.42882681
0.43373494,0.441767068,0.124497992,-10.42752257
0.429718876,0.441767068,0.128514056,-10.46654637
0.425702811,0.441767068,0.13253012,-10.49479999
0.421686747,0.441767068,0.136546185,-10.49304925
0.417670683,0.441767068,0.140562249,-10.50111099
0.413654618,0.441767068,0.144578313,-10.50497884
0.409638554,0.441767068,0.148594378,-10.51026184
0.40562249,0.441767068,0.152610442,-10.51026184
0.401606426,0.441767068,0.156626506,-10.5119761
0.397590361,0.441767068,0.16064257,-10.53958997
0.393574297,0.441767068,0.164658635,-10.55896204
0.389558233,0.441767068,0.168674699,-10.56687166
0.385542169,0.441767068,0.172690763,-10.59951976
0.381526104,0.441767068,0.176706827,-10.60085848
0.37751004,0.441767068,0.180722892,-10.61914668
0.373493976,0.441767068,0.184738956,-10.62079415
0.369477912,0.441767068,0.18875502,-10.62936255
0.365461847,0.441767068,0.192771084,-10.6322498
0.361445783,0.441767068,0.196787149,-10.63176267
0.357429719,0.441767068,0.200803213,-10.63042077
0.353413655,0.441767068,0.204819277,-10.62125742
0.34939759,0.441767068,0.208835341,-10.60684616
0.345381526,0.441767068,0.212851406,-10.60508705
0.341365462,0.441767068,0.21686747,-10.59014736
0.337349398,0.441767068,0.220883534,-10.58837343
0.333333333,0.441767068,0.224899598,-10.58657833
0.329317269,0.441767068,0.228915663,-10.56106253
0.325301205,0.441767068,0.232931727,-10.53055448
0.321285141,0.441767068,0.236947791,-10.51034273
0.317269076,0.441767068,0.240963855,-10.44565618
0.313253012,0.441767068,0.24497992,-10.4257021
0.309236948,0.441767068,0.248995984,-10.41547354
0.305220884,0.441767068,0.253012048,-10.32361104
0.301204819,0.441767068,0.257028112,-10.33307761
0.297188755,0.441767068,0.261044177,-10.2963351
0.293172691,0.441767068,0.265060241,-10.28896665
0.289156627,0.441767068,0.269076305,-10.20534902
0.285140562,0.441767068,0.273092369,-10.19753664
0.281124498,0.441767068,0.277108434,-10.07931191
0.277108434,0.441767068,0.281124498,-10.05414579
0.273092369,0.441767068,0.285140562,-10.04210512
0.269076305,0.441767068,0.289156627,-10.00927221
0.265060241,0.441767068,0.293172691,-9.994029847
0.261044177,0.441767068,0.297188755,-9.973910459
0.257028112,0.441767068,0.301204819,-9.867540523
0.253012048,0.441767068,0.305220884,-9.817716504
0.248995984,0.441767068,0.309236948,-9.782267678
0.24497992,0.441767068,0.313253012,-9.751894444
0.240963855,0.441767068,0.317269076,-9.719141561
0.236947791,0.441767068,0.321285141,-9.705165379
0.232931727,0.441767068,0.325301205,-9.685676114
0.228915663,0.441767068,0.329317269,-9.631213692
0.224899598,0.441767068,0.333333333,-9.617967663
0.220883534,0.441767068,0.337349398,-9.599956002
0.21686747,0.441767068,0.341365462,-9.558985132
0.212851406,0.441767068,0.345381526,-9.536451403
0.208835341,0.441767068,0.34939759,-9.501705696
0.204819277,0.441767068,0.353413655,-9.47243172
0.200803213,0.441767068,0.357429719,-9.427839573
0.196787149,0.441767068,0.361445783,-9.349908342
0.192771084,0.441767068,0.365461847,-9.310937458
0.18875502,0.441767068,0.369477912,-9.296833492
0.184738956,0.441767068,0.373493976,-9.296268519
0.180722892,0.441767068,0.37751004,-9.295559512
0.176706827,0.441767068,0.381526104,-9.269083464
0.172690763,0.441767068,0.385542169,-9.262677189
0.168674699,0.441767068,0.389558233,-9.192253079
0.164658635,0.441767068,0.393574297,-9.116090574
0.16064257,0.441767068,0.397590361,-9.108444377
0.156626506,0.441767068,0.401606426,-9.084779533
0.152610442,0.441767068,0.40562249,-9.077083018
0.148594378,0.441767068,0.409638554,-9.075889059
0.144578313,0.441767068,0.413654618,-9.061574398
0.140562249,0.441767068,0.417670683,-9.061574398
0.136546185,0.441767068,0.421686747,-9.061574398
0.13253012,0.441767068,0.425702811,-9.050979109
0.128514056,0.441767068,0.429718876,-9.035109447
0.124497992,0.441767068,0.43373494,-9.029452608
0.120481928,0.441767068,0.437751004,-9.029338986
0.116465863,0.441767068,0.441767068,-9.030128164
0.112449799,0.441767068,0.445783133,-9.030128164
0.108433735,0.441767068,0.449799197,-9.02833527
0.104417671,0.441767068,0.453815261,-9.02833527
0.100401606,0.441767068,0.457831325,-9.028150671
0.096385542,0.441767068,0.46184739,-9.027852133
0.092369478,0.441767068,0.465863454,-9.027852133
0.088353414,0.441767068,0.469879518,-9.027852133
0.084337349,0.441767068,0.473895582,-9.027852133
0.080321285,0.441767068,0.477911647,-9.027852133
0.076305221,0.441767068,0.481927711,-9.027852133
0.072289157,0.441767068,0.485943775,-9.027852133
0.068273092,0.441767068,0.489959839,-9.027852133
0.064257028,0.441767068,0.493975904,-9.027852133
0.060240964,0.441767068,0.497991968,-9.027852133
0.0562249,0.441767068,0.502008032,-9.027852133
0.052208835,0.441767068,0.506024096,-9.027852133
0.048192771,0.441767068,0.510040161,-9.027852133
0.044176707,0.441767068,0.514056225,-9.027852133
0.040160643,0.441767068,0.518072289,-9.027272937
0.036144578,0.441767068,0.522088353,-9.025029931
0.032128514,0.441767068,0.526104418,-9.028235351
0.02811245,0.441767068,0.530120482,-9.033069283
0.024096386,0.441767068,0.534136546,-9.054194266
0.020080321,0.441767068,0.53815261,-9.057900959
0.016064257,0.441767068,0.542168675,-9.057900959
0.012048193,0.441767068,0.546184739,-9.057786576
0.008032129,0.441767068,0.550200803,-9.055560683
0.004016064,0.441767068,0.554216867,-9.053514917
1.11E-16,0.441767068,0.558232932,-9.050100331
0.554216867,0.445783133,0,-10.4040765
0.550200803,0.445783133,0.004016064,-10.3984666
0.546184739,0.445783133,0.008032129,-10.39786183
0.542168675,0.445783133,0.012048193,-10.40046608
0.53815261,0.445783133,0.016064257,-10.39434455
0.534136546,0.445783133,0.020080321,-10.38989514
0.530120482,0.445783133,0.024096386,-10.38778989
0.526104418,0.445783133,0.02811245,-10.37686364
0.522088353,0.445783133,0.032128514,-10.37677486
0.518072289,0.445783133,0.036144578,-10.37356858
0.514056225,0.445783133,0.040160643,-10.36483411
0.510040161,0.445783133,0.044176707,-10.34576712
0.506024096,0.445783133,0.048192771,-10.33700258
0.502008032,0.445783133,0.052208835,-10.33710301
0.497991968,0.445783133,0.0562249,-10.33187138
0.493975904,0.445783133,0.060240964,-10.32893923
0.489959839,0.445783133,0.064257028,-10.30317644
0.485943775,0.445783133,0.068273092,-10.30254264
0.481927711,0.445783133,0.072289157,-10.30256432
0.477911647,0.445783133,0.076305221,-10.30444349
0.473895582,0.445783133,0.080321285,-10.32512019
0.469879518,0.445783133,0.084337349,-10.32991912
0.465863454,0.445783133,0.088353414,-10.32951394
0.46184739,0.445783133,0.092369478,-10.32820914
0.457831325,0.445783133,0.096385542,-10.33449143
0.453815261,0.445783133,0.100401606,-10.35621713
0.449799197,0.445783133,0.104417671,-10.36207333
0.445783133,0.445783133,0.108433735,-10.36447852
0.441767068,0.445783133,0.112449799,-10.41246909
0.437751004,0.445783133,0.116465863,-10.42882681
0.43373494,0.445783133,0.120481928,-10.43319667
0.429718876,0.445783133,0.124497992,-10.46421247
0.425702811,0.445783133,0.128514056,-10.49547139
0.421686747,0.445783133,0.13253012,-10.49479999
0.417670683,0.445783133,0.136546185,-10.49638036
0.413654618,0.445783133,0.140562249,-10.50204561
0.409638554,0.445783133,0.144578313,-10.50710005
0.40562249,0.445783133,0.148594378,-10.51026184
0.401606426,0.445783133,0.152610442,-10.51269946
0.397590361,0.445783133,0.156626506,-10.53937464
0.393574297,0.445783133,0.16064257,-10.55213661
0.389558233,0.445783133,0.164658635,-10.56597838
0.385542169,0.445783133,0.168674699,-10.59950682
0.381526104,0.445783133,0.172690763,-10.60054808
0.37751004,0.445783133,0.176706827,-10.61290806
0.373493976,0.445783133,0.180722892,-10.61914668
0.369477912,0.445783133,0.184738956,-10.62820578
0.365461847,0.445783133,0.18875502,-10.63169634
0.361445783,0.445783133,0.192771084,-10.6322498
0.357429719,0.445783133,0.196787149,-10.63176267
0.353413655,0.445783133,0.200803213,-10.63094156
0.34939759,0.445783133,0.204819277,-10.62595728
0.345381526,0.445783133,0.208835341,-10.60860884
0.341365462,0.445783133,0.212851406,-10.59981288
0.337349398,0.445783133,0.21686747,-10.58837343
0.333333333,0.445783133,0.220883534,-10.58837343
0.329317269,0.445783133,0.224899598,-10.58770976
0.325301205,0.445783133,0.228915663,-10.55655908
0.321285141,0.445783133,0.232931727,-10.51437435
0.317269076,0.445783133,0.236947791,-10.51088918
0.313253012,0.445783133,0.240963855,-10.44641506
0.309236948,0.445783133,0.24497992,-10.42619421
0.305220884,0.445783133,0.248995984,-10.41547354
0.301204819,0.445783133,0.253012048,-10.32535879
0.297188755,0.445783133,0.257028112,-10.33509819
0.293172691,0.445783133,0.261044177,-10.2963351
0.289156627,0.445783133,0.265060241,-10.27764493
0.285140562,0.445783133,0.269076305,-10.20943942
0.281124498,0.445783133,0.273092369,-10.17304643
0.277108434,0.445783133,0.277108434,-10.07282869
0.273092369,0.445783133,0.281124498,-10.04520066
0.269076305,0.445783133,0.285140562,-10.02055198
0.265060241,0.445783133,0.289156627,-9.996938898
0.261044177,0.445783133,0.293172691,-9.98277386
0.257028112,0.445783133,0.297188755,-9.955627326
0.253012048,0.445783133,0.301204819,-9.829966478
0.248995984,0.445783133,0.305220884,-9.809844405
0.24497992,0.445783133,0.309236948,-9.781655411
0.240963855,0.445783133,0.313253012,-9.750846743
0.236947791,0.445783133,0.317269076,-9.718045658
0.232931727,0.445783133,0.321285141,-9.705165379
0.228915663,0.445783133,0.325301205,-9.65160587
0.224899598,0.445783133,0.329317269,-9.617967663
0.220883534,0.445783133,0.333333333,-9.617967663
0.21686747,0.445783133,0.337349398,-9.588165743
0.212851406,0.445783133,0.341365462,-9.542326302
0.208835341,0.445783133,0.345381526,-9.515468902
0.204819277,0.445783133,0.34939759,-9.490542273
0.200803213,0.445783133,0.353413655,-9.452191213
0.196787149,0.445783133,0.357429719,-9.357549188
0.192771084,0.445783133,0.361445783,-9.33768635
0.18875502,0.445783133,0.365461847,-9.298495124
0.184738956,0.445783133,0.369477912,-9.296833492
0.180722892,0.445783133,0.373493976,-9.296268519
0.176706827,0.445783133,0.37751004,-9.275501792
0.172690763,0.445783133,0.381526104,-9.262677189
0.168674699,0.445783133,0.385542169,-9.190018103
0.164658635,0.445783133,0.389558233,-9.121312908
0.16064257,0.445783133,0.393574297,-9.111951675
0.156626506,0.445783133,0.397590361,-9.086769766
0.152610442,0.445783133,0.401606426,-9.077083018
0.148594378,0.445783133,0.40562249,-9.075884355
0.144578313,0.445783133,0.409638554,-9.061574398
0.140562249,0.445783133,0.413654618,-9.061574398
0.136546185,0.445783133,0.417670683,-9.061574398
0.13253012,0.445783133,0.421686747,-9.050979109
0.128514056,0.445783133,0.425702811,-9.033510602
0.124497992,0.445783133,0.429718876,-9.029437099
0.120481928,0.445783133,0.43373494,-9.029452608
0.116465863,0.445783133,0.437751004,-9.029338986
0.112449799,0.445783133,0.441767068,-9.030128164
0.108433735,0.445783133,0.445783133,-9.02833527
0.104417671,0.445783133,0.449799197,-9.02833527
0.100401606,0.445783133,0.453815261,-9.028150671
0.096385542,0.445783133,0.457831325,-9.027299938
0.092369478,0.445783133,0.46184739,-9.027852133
0.088353414,0.445783133,0.465863454,-9.027852133
0.084337349,0.445783133,0.469879518,-9.027852133
0.080321285,0.445783133,0.473895582,-9.027852133
0.076305221,0.445783133,0.477911647,-9.027852133
0.072289157,0.445783133,0.481927711,-9.027852133
0.068273092,0.445783133,0.485943775,-9.027852133
0.064257028,0.445783133,0.489959839,-9.027852133
0.060240964,0.445783133,0.493975904,-9.027852133
0.0562249,0.445783133,0.497991968,-9.027852133
0.052208835,0.445783133,0.502008032,-9.027852133
0.048192771,0.445783133,0.506024096,-9.027852133
0.044176707,0.445783133,0.510040161,-9.027852133
0.040160643,0.445783133,0.514056225,-9.027852133
0.036144578,0.445783133,0.518072289,-9.027272937
0.032128514,0.445783133,0.522088353,-9.025029931
0.02811245,0.445783133,0.526104418,-9.028235351
0.024096386,0.445783133,0.530120482,-9.033069283
0.020080321,0.445783133,0.534136546,-9.054194266
0.016064257,0.445783133,0.53815261,-9.057900959
0.012048193,0.445783133,0.542168675,-9.057900959
0.008032129,0.445783133,0.546184739,-9.057786576
0.004016064,0.445783133,0.550200803,-9.055560683
1.11E-16,0.445783133,0.554216867,-9.053514917
0.550200803,0.449799197,0,-10.3984666
0.546184739,0.449799197,0.004016064,-10.39786183
0.542168675,0.449799197,0.008032129,-10.40046608
0.53815261,0.449799197,0.012048193,-10.39434455
0.534136546,0.449799197,0.016064257,-10.38989514
0.530120482,0.449799197,0.020080321,-10.38778989
0.526104418,0.449799197,0.024096386,-10.37686364
0.522088353,0.449799197,0.02811245,-10.37677486
0.518072289,0.449799197,0.032128514,-10.37356858
0.514056225,0.449799197,0.036144578,-10.36596495
0.510040161,0.449799197,0.040160643,-10.34689796
0.506024096,0.449799197,0.044176707,-10.33813343
0.502008032,0.449799197,0.048192771,-10.33823385
0.497991968,0.449799197,0.052208835,-10.33300222
0.493975904,0.449799197,0.0562249,-10.33007007
0.489959839,0.449799197,0.060240964,-10.30430728
0.485943775,0.449799197,0.064257028,-10.30367348
0.481927711,0.449799197,0.068273092,-10.30369517
0.477911647,0.449799197,0.072289157,-10.30557433
0.473895582,0.449799197,0.076305221,-10.32724595
0.469879518,0.449799197,0.080321285,-10.33204487
0.465863454,0.449799197,0.084337349,-10.33163969
0.46184739,0.449799197,0.088353414,-10.33033489
0.457831325,0.449799197,0.092369478,-10.33661719
0.453815261,0.449799197,0.096385542,-10.35834288
0.449799197,0.449799197,0.100401606,-10.36419908
0.445783133,0.449799197,0.104417671,-10.36660427
0.441767068,0.449799197,0.108433735,-10.41459484
0.437751004,0.449799197,0.112449799,-10.43095256
0.43373494,0.449799197,0.116465863,-10.43532242
0.429718876,0.449799197,0.120481928,-10.47162536
0.425702811,0.449799197,0.124497992,-10.49526325
0.421686747,0.449799197,0.128514056,-10.49759715
0.417670683,0.449799197,0.13253012,-10.50025685
0.413654618,0.449799197,0.136546185,-10.49944073
0.409638554,0.449799197,0.140562249,-10.50629258
0.40562249,0.449799197,0.144578313,-10.50922581
0.401606426,0.449799197,0.148594378,-10.51482521
0.397590361,0.449799197,0.152610442,-10.54314025
0.393574297,0.449799197,0.156626506,-10.55282845
0.389558233,0.449799197,0.16064257,-10.5621952
0.385542169,0.449799197,0.164658635,-10.60165579
0.381526104,0.449799197,0.168674699,-10.60357739
0.37751004,0.449799197,0.172690763,-10.61563992
0.373493976,0.449799197,0.176706827,-10.61595032
0.369477912,0.449799197,0.180722892,-10.62960057
0.365461847,0.449799197,0.184738956,-10.63358183
0.361445783,0.449799197,0.18875502,-10.63431326
0.357429719,0.449799197,0.192771084,-10.63486672
0.353413655,0.449799197,0.196787149,-10.63490038
0.34939759,0.449799197,0.200803213,-10.63718148
0.345381526,0.449799197,0.204819277,-10.62931752
0.341365462,0.449799197,0.208835341,-10.60871784
0.337349398,0.449799197,0.212851406,-10.59995036
0.333333333,0.449799197,0.21686747,-10.59028484
0.329317269,0.449799197,0.220883534,-10.59141627
0.325301205,0.449799197,0.224899598,-10.58510914
0.321285141,0.449799197,0.228915663,-10.54074949
0.317269076,0.449799197,0.232931727,-10.51683221
0.313253012,0.449799197,0.236947791,-10.51529318
0.309236948,0.449799197,0.240963855,-10.44920277
0.305220884,0.449799197,0.24497992,-10.42848981
0.301204819,0.449799197,0.248995984,-10.41951689
0.297188755,0.449799197,0.253012048,-10.32872148
0.293172691,0.449799197,0.257028112,-10.3364773
0.289156627,0.449799197,0.261044177,-10.28878827
0.285140562,0.449799197,0.265060241,-10.28369465
0.281124498,0.449799197,0.269076305,-10.18632832
0.277108434,0.449799197,0.273092369,-10.16588184
0.273092369,0.449799197,0.277108434,-10.06388355
0.269076305,0.449799197,0.281124498,-10.02364752
0.265060241,0.449799197,0.285140562,-10.00821866
0.261044177,0.449799197,0.289156627,-9.985682911
0.257028112,0.449799197,0.293172691,-9.964490727
0.253012048,0.449799197,0.297188755,-9.918053281
0.248995984,0.449799197,0.301204819,-9.822094379
0.24497992,0.449799197,0.305220884,-9.809232138
0.240963855,0.449799197,0.309236948,-9.78060771
0.236947791,0.449799197,0.313253012,-9.742682451
0.232931727,0.449799197,0.317269076,-9.718045658
0.228915663,0.449799197,0.321285141,-9.671095135
0.224899598,0.449799197,0.325301205,-9.638359841
0.220883534,0.449799197,0.329317269,-9.617967663
0.21686747,0.449799197,0.333333333,-9.607059087
0.212851406,0.449799197,0.337349398,-9.569698217
0.208835341,0.449799197,0.341365462,-9.521343801
0.204819277,0.449799197,0.345381526,-9.504305479
0.200803213,0.449799197,0.34939759,-9.470301766
0.196787149,0.449799197,0.353413655,-9.364464895
0.192771084,0.449799197,0.357429719,-9.345327197
0.18875502,0.449799197,0.361445783,-9.319216266
0.184738956,0.449799197,0.365461847,-9.298495124
0.180722892,0.449799197,0.369477912,-9.296833492
0.176706827,0.449799197,0.373493976,-9.273628743
0.172690763,0.449799197,0.37751004,-9.269095518
0.168674699,0.449799197,0.381526104,-9.190018103
0.164658635,0.449799197,0.385542169,-9.119077932
0.16064257,0.449799197,0.389558233,-9.117174009
0.156626506,0.449799197,0.393574297,-9.090277064
0.152610442,0.449799197,0.397590361,-9.077083018
0.148594378,0.449799197,0.401606426,-9.075884355
0.144578313,0.449799197,0.40562249,-9.061402583
0.140562249,0.449799197,0.409638554,-9.061407287
0.136546185,0.449799197,0.413654618,-9.061407287
0.13253012,0.449799197,0.417670683,-9.050811998
0.128514056,0.449799197,0.421686747,-9.033343491
0.124497992,0.449799197,0.425702811,-9.027671142
0.120481928,0.449799197,0.429718876,-9.029269987
0.116465863,0.449799197,0.43373494,-9.029285497
0.112449799,0.449799197,0.437751004,-9.029171874
0.108433735,0.449799197,0.441767068,-9.028168158
0.104417671,0.449799197,0.445783133,-9.028168158
0.100401606,0.449799197,0.449799197,-9.027983559
