Mn,Fe,Co,Oxygen Diffusion Coefficient - log(D*)_400C (cm^2/s)
0.610441767,0.008032129,0.381526104,-15.17701252
0.606425703,0.008032129,0.385542169,-15.17466066
0.602409639,0.008032129,0.389558233,-15.14598642
0.598393574,0.008032129,0.393574297,-15.07176842
0.59437751,0.008032129,0.397590361,-15.06277507
0.590361446,0.008032129,0.401606426,-15.06040259
0.586345382,0.008032129,0.40562249,-15.02346262
0.582329317,0.008032129,0.409638554,-14.9881946
0.578313253,0.008032129,0.413654618,-14.97811099
0.574297189,0.008032129,0.417670683,-14.88336145
0.570281124,0.008032129,0.421686747,-14.87954862
0.56626506,0.008032129,0.425702811,-14.86376341
0.562248996,0.008032129,0.429718876,-14.87331641
0.558232932,0.008032129,0.43373494,-14.87560006
0.554216867,0.008032129,0.437751004,-14.88364138
0.550200803,0.008032129,0.441767068,-14.87212395
0.546184739,0.008032129,0.445783133,-14.86363232
0.542168675,0.008032129,0.449799197,-14.86363232
0.53815261,0.008032129,0.453815261,-14.86363232
0.534136546,0.008032129,0.457831325,-14.86159175
0.530120482,0.008032129,0.46184739,-14.85531981
0.526104418,0.008032129,0.465863454,-14.83779252
0.522088353,0.008032129,0.469879518,-14.83338746
0.518072289,0.008032129,0.473895582,-14.82626905
0.514056225,0.008032129,0.477911647,-14.80021733
0.510040161,0.008032129,0.481927711,-14.7673861
0.506024096,0.008032129,0.485943775,-14.74166559
0.502008032,0.008032129,0.489959839,-14.73393955
0.497991968,0.008032129,0.493975904,-14.71265645
0.493975904,0.008032129,0.497991968,-14.6972405
0.489959839,0.008032129,0.502008032,-14.58973477
0.485943775,0.008032129,0.506024096,-14.58592847
0.481927711,0.008032129,0.510040161,-14.52747707
0.477911647,0.008032129,0.514056225,-14.52409214
0.473895582,0.008032129,0.518072289,-14.47151779
0.469879518,0.008032129,0.522088353,-13.94287551
0.465863454,0.008032129,0.526104418,-13.79665846
0.46184739,0.008032129,0.530120482,-13.72412431
0.457831325,0.008032129,0.534136546,-13.47811833
0.453815261,0.008032129,0.53815261,-13.44025066
0.449799197,0.008032129,0.542168675,-13.44025066
0.445783133,0.008032129,0.546184739,-13.44025066
0.441767068,0.008032129,0.550200803,-13.43289105
0.437751004,0.008032129,0.554216867,-13.43289105
0.43373494,0.008032129,0.558232932,-13.42927493
0.429718876,0.008032129,0.562248996,-13.42927493
0.425702811,0.008032129,0.56626506,-13.42927493
0.421686747,0.008032129,0.570281124,-13.42927493
0.417670683,0.008032129,0.574297189,-13.42705368
0.413654618,0.008032129,0.578313253,-13.42705368
0.409638554,0.008032129,0.582329317,-13.42705368
0.40562249,0.008032129,0.586345382,-13.4246591
0.401606426,0.008032129,0.590361446,-13.42275325
0.397590361,0.008032129,0.59437751,-13.42132086
0.393574297,0.008032129,0.598393574,-13.39927831
0.389558233,0.008032129,0.602409639,-13.37565623
0.385542169,0.008032129,0.606425703,-13.36953521
0.381526104,0.008032129,0.610441767,-13.36079147
0.37751004,0.008032129,0.614457831,-13.35172242
0.373493976,0.008032129,0.618473896,-13.34884598
0.369477912,0.008032129,0.62248996,-13.34234108
0.365461847,0.008032129,0.626506024,-13.34234108
0.361445783,0.008032129,0.630522088,-13.34234108
0.357429719,0.008032129,0.634538153,-13.34092696
0.353413655,0.008032129,0.638554217,-13.34092696
0.34939759,0.008032129,0.642570281,-13.34092696
0.345381526,0.008032129,0.646586345,-13.33048866
0.341365462,0.008032129,0.65060241,-13.3228941
0.337349398,0.008032129,0.654618474,-13.3228941
0.333333333,0.008032129,0.658634538,-13.3228941
0.329317269,0.008032129,0.662650602,-13.32069313
0.325301205,0.008032129,0.666666667,-13.32069313
0.321285141,0.008032129,0.670682731,-13.32069313
0.317269076,0.008032129,0.674698795,-13.32069313
0.313253012,0.008032129,0.678714859,-13.32069313
0.309236948,0.008032129,0.682730924,-13.31791777
0.305220884,0.008032129,0.686746988,-13.31640051
0.301204819,0.008032129,0.690763052,-13.31640051
0.297188755,0.008032129,0.694779116,-13.31640051
0.293172691,0.008032129,0.698795181,-13.31116643
0.289156627,0.008032129,0.702811245,-13.30920683
0.285140562,0.008032129,0.706827309,-13.30657706
0.281124498,0.008032129,0.710843373,-13.30657706
0.277108434,0.008032129,0.714859438,-13.30126386
0.273092369,0.008032129,0.718875502,-13.29412931
0.269076305,0.008032129,0.722891566,-13.28809853
0.265060241,0.008032129,0.726907631,-13.25937258
0.261044177,0.008032129,0.730923695,-13.25937258
0.257028112,0.008032129,0.734939759,-13.25471429
0.253012048,0.008032129,0.738955823,-13.25471429
0.248995984,0.008032129,0.742971888,-13.24386189
0.24497992,0.008032129,0.746987952,-13.15723972
0.240963855,0.008032129,0.751004016,-13.14704187
0.236947791,0.008032129,0.75502008,-13.13057863
0.232931727,0.008032129,0.759036145,-13.11228205
0.228915663,0.008032129,0.763052209,-13.09642687
0.224899598,0.008032129,0.767068273,-13.08120119
0.220883534,0.008032129,0.771084337,-13.08120119
0.21686747,0.008032129,0.775100402,-13.06910569
0.212851406,0.008032129,0.779116466,-13.06681689
0.208835341,0.008032129,0.78313253,-13.06150247
0.204819277,0.008032129,0.787148594,-13.06150247
0.200803213,0.008032129,0.791164659,-13.06150247
0.196787149,0.008032129,0.795180723,-13.0480664
0.192771084,0.008032129,0.799196787,-13.04577665
0.18875502,0.008032129,0.803212851,-13.04577665
0.184738956,0.008032129,0.807228916,-13.04577665
0.180722892,0.008032129,0.81124498,-13.04411358
0.176706827,0.008032129,0.815261044,-13.04411358
0.172690763,0.008032129,0.819277108,-13.04411358
0.168674699,0.008032129,0.823293173,-13.04411358
0.164658635,0.008032129,0.827309237,-13.04411358
0.16064257,0.008032129,0.831325301,-13.04411358
0.156626506,0.008032129,0.835341365,-13.04411358
0.152610442,0.008032129,0.83935743,-13.04411358
0.148594378,0.008032129,0.843373494,-13.04411358
0.144578313,0.008032129,0.847389558,-13.03918033
0.140562249,0.008032129,0.851405622,-13.03918033
0.136546185,0.008032129,0.855421687,-13.03795681
0.13253012,0.008032129,0.859437751,-13.03795681
0.128514056,0.008032129,0.863453815,-13.02920925
0.124497992,0.008032129,0.86746988,-13.01343349
0.120481928,0.008032129,0.871485944,-13.01242042
0.116465863,0.008032129,0.875502008,-13.01242042
0.112449799,0.008032129,0.879518072,-13.01242042
0.108433735,0.008032129,0.883534137,-13.01242042
0.104417671,0.008032129,0.887550201,-13.01242042
0.100401606,0.008032129,0.891566265,-13.01242042
0.096385542,0.008032129,0.895582329,-13.01242042
0.092369478,0.008032129,0.899598394,-13.01242042
0.088353414,0.008032129,0.903614458,-13.01242042
0.084337349,0.008032129,0.907630522,-13.01242042
0.080321285,0.008032129,0.911646586,-13.01242042
0.076305221,0.008032129,0.915662651,-13.01242042
0.072289157,0.008032129,0.919678715,-13.01242042
0.068273092,0.008032129,0.923694779,-13.01242042
0.064257028,0.008032129,0.927710843,-13.01242042
0.060240964,0.008032129,0.931726908,-13.01242042
0.0562249,0.008032129,0.935742972,-13.01242042
0.052208835,0.008032129,0.939759036,-13.01242042
0.048192771,0.008032129,0.9437751,-13.01242042
0.044176707,0.008032129,0.947791165,-13.01242042
0.040160643,0.008032129,0.951807229,-13.01242042
0.036144578,0.008032129,0.955823293,-13.01242042
0.032128514,0.008032129,0.959839357,-13.01242042
0.02811245,0.008032129,0.963855422,-13.01242042
0.024096386,0.008032129,0.967871486,-13.01242042
0.020080321,0.008032129,0.97188755,-13.01242042
0.016064257,0.008032129,0.975903614,-13.01242042
0.012048193,0.008032129,0.979919679,-13.01242042
0.008032129,0.008032129,0.983935743,-13.01242042
0.004016064,0.008032129,0.987951807,-13.01242042
1.11E-16,0.008032129,0.991967871,-13.01242042
0.987951807,0.012048193,0,-16.16058438
0.983935743,0.012048193,0.004016064,-16.16058438
0.979919679,0.012048193,0.008032129,-16.16058438
0.975903614,0.012048193,0.012048193,-16.16058438
0.97188755,0.012048193,0.016064257,-16.16058438
0.967871486,0.012048193,0.020080321,-16.16058438
0.963855422,0.012048193,0.024096386,-16.16058438
0.959839357,0.012048193,0.02811245,-16.16058438
0.955823293,0.012048193,0.032128514,-16.16058438
0.951807229,0.012048193,0.036144578,-16.16058438
0.947791165,0.012048193,0.040160643,-16.16058438
0.9437751,0.012048193,0.044176707,-16.16058438
0.939759036,0.012048193,0.048192771,-16.16058438
0.935742972,0.012048193,0.052208835,-16.16058438
0.931726908,0.012048193,0.0562249,-16.16058438
0.927710843,0.012048193,0.060240964,-16.16058438
0.923694779,0.012048193,0.064257028,-16.16058438
0.919678715,0.012048193,0.068273092,-16.16058438
0.915662651,0.012048193,0.072289157,-16.16058438
0.911646586,0.012048193,0.076305221,-16.16058438
0.907630522,0.012048193,0.080321285,-16.16058438
0.903614458,0.012048193,0.084337349,-16.16058438
0.899598394,0.012048193,0.088353414,-16.16058438
0.895582329,0.012048193,0.092369478,-16.16058438
0.891566265,0.012048193,0.096385542,-16.16058438
0.887550201,0.012048193,0.100401606,-16.16058438
0.883534137,0.012048193,0.104417671,-16.16058438
0.879518072,0.012048193,0.108433735,-16.16058438
0.875502008,0.012048193,0.112449799,-16.16058438
0.871485944,0.012048193,0.116465863,-16.16058438
0.86746988,0.012048193,0.120481928,-16.16058438
0.863453815,0.012048193,0.124497992,-16.16058438
0.859437751,0.012048193,0.128514056,-16.16058438
0.855421687,0.012048193,0.13253012,-16.16058438
0.851405622,0.012048193,0.136546185,-16.1607467
0.847389558,0.012048193,0.140562249,-16.1607467
0.843373494,0.012048193,0.144578313,-16.1607467
0.83935743,0.012048193,0.148594378,-16.1607467
0.835341365,0.012048193,0.152610442,-16.1607467
0.831325301,0.012048193,0.156626506,-16.1607467
0.827309237,0.012048193,0.16064257,-16.1607467
0.823293173,0.012048193,0.164658635,-16.1607467
0.819277108,0.012048193,0.168674699,-16.1607467
0.815261044,0.012048193,0.172690763,-16.1607467
0.81124498,0.012048193,0.176706827,-16.1607467
0.807228916,0.012048193,0.180722892,-16.1607467
0.803212851,0.012048193,0.184738956,-16.1607467
0.799196787,0.012048193,0.18875502,-16.16060537
0.795180723,0.012048193,0.192771084,-16.16060537
0.791164659,0.012048193,0.196787149,-16.16009495
0.787148594,0.012048193,0.200803213,-16.16009495
0.78313253,0.012048193,0.204819277,-16.16009495
0.779116466,0.012048193,0.208835341,-16.16009495
0.775100402,0.012048193,0.212851406,-16.16009495
0.771084337,0.012048193,0.21686747,-16.16009495
0.767068273,0.012048193,0.220883534,-16.16009495
0.763052209,0.012048193,0.224899598,-16.16009495
0.759036145,0.012048193,0.228915663,-16.16009495
0.75502008,0.012048193,0.232931727,-16.16009495
0.751004016,0.012048193,0.236947791,-16.16009495
0.746987952,0.012048193,0.240963855,-16.16009495
0.742971888,0.012048193,0.24497992,-16.16009495
0.738955823,0.012048193,0.248995984,-16.16009495
0.734939759,0.012048193,0.253012048,-16.15651515
0.730923695,0.012048193,0.257028112,-16.15651515
0.726907631,0.012048193,0.261044177,-16.15651515
0.722891566,0.012048193,0.265060241,-16.15225365
0.718875502,0.012048193,0.269076305,-16.1401754
0.714859438,0.012048193,0.273092369,-16.1401754
0.710843373,0.012048193,0.277108434,-16.08565824
0.706827309,0.012048193,0.281124498,-16.08565824
0.702811245,0.012048193,0.285140562,-16.08565824
0.698795181,0.012048193,0.289156627,-16.08140645
0.694779116,0.012048193,0.293172691,-16.08140645
0.690763052,0.012048193,0.297188755,-16.05574628
0.686746988,0.012048193,0.301204819,-15.99586835
0.682730924,0.012048193,0.305220884,-15.99353171
0.678714859,0.012048193,0.309236948,-15.93715691
0.674698795,0.012048193,0.313253012,-15.87666846
0.670682731,0.012048193,0.317269076,-15.85094319
0.666666667,0.012048193,0.321285141,-15.85095503
0.662650602,0.012048193,0.325301205,-15.83303332
0.658634538,0.012048193,0.329317269,-15.80196379
0.654618474,0.012048193,0.333333333,-15.78083922
0.65060241,0.012048193,0.337349398,-15.72052621
0.646586345,0.012048193,0.341365462,-15.63539822
0.642570281,0.012048193,0.345381526,-15.6271263
0.638554217,0.012048193,0.34939759,-15.62267453
0.634538153,0.012048193,0.353413655,-15.60937543
0.630522088,0.012048193,0.357429719,-15.4301467
0.626506024,0.012048193,0.361445783,-15.40330429
0.62248996,0.012048193,0.365461847,-15.37938263
0.618473896,0.012048193,0.369477912,-15.26735784
0.614457831,0.012048193,0.373493976,-15.25247467
0.610441767,0.012048193,0.37751004,-15.17522899
0.606425703,0.012048193,0.381526104,-15.17466066
0.602409639,0.012048193,0.385542169,-15.16471837
0.598393574,0.012048193,0.389558233,-15.11114433
0.59437751,0.012048193,0.393574297,-15.06496186
0.590361446,0.012048193,0.397590361,-15.06277507
0.586345382,0.012048193,0.401606426,-15.03327728
0.582329317,0.012048193,0.40562249,-14.9881946
0.578313253,0.012048193,0.409638554,-14.97811099
0.574297189,0.012048193,0.413654618,-14.88336145
0.570281124,0.012048193,0.417670683,-14.87954862
0.56626506,0.012048193,0.421686747,-14.8712739
0.562248996,0.012048193,0.425702811,-14.87331641
0.558232932,0.012048193,0.429718876,-14.88350203
0.554216867,0.012048193,0.43373494,-14.88364138
0.550200803,0.012048193,0.437751004,-14.87570839
0.546184739,0.012048193,0.441767068,-14.87195282
0.542168675,0.012048193,0.445783133,-14.86363232
0.53815261,0.012048193,0.449799197,-14.86363232
0.534136546,0.012048193,0.453815261,-14.86159175
0.530120482,0.012048193,0.457831325,-14.85799721
0.526104418,0.012048193,0.46184739,-14.83779252
0.522088353,0.012048193,0.465863454,-14.83338746
0.518072289,0.012048193,0.469879518,-14.82626905
0.514056225,0.012048193,0.473895582,-14.80785416
0.510040161,0.012048193,0.477911647,-14.7673861
0.506024096,0.012048193,0.481927711,-14.75515191
0.502008032,0.012048193,0.485943775,-14.73815048
0.497991968,0.012048193,0.489959839,-14.72083432
0.493975904,0.012048193,0.493975904,-14.70787514
0.489959839,0.012048193,0.497991968,-14.58973477
0.485943775,0.012048193,0.502008032,-14.58592847
0.481927711,0.012048193,0.506024096,-14.52747707
0.477911647,0.012048193,0.510040161,-14.52409214
0.473895582,0.012048193,0.514056225,-14.52176687
0.469879518,0.012048193,0.518072289,-14.47021416
0.465863454,0.012048193,0.522088353,-13.92532323
0.46184739,0.012048193,0.526104418,-13.79544717
0.457831325,0.012048193,0.530120482,-13.72412431
0.453815261,0.012048193,0.534136546,-13.47811833
0.449799197,0.012048193,0.53815261,-13.44025066
0.445783133,0.012048193,0.542168675,-13.44025066
0.441767068,0.012048193,0.546184739,-13.44025066
0.437751004,0.012048193,0.550200803,-13.43289105
0.43373494,0.012048193,0.554216867,-13.43289105
0.429718876,0.012048193,0.558232932,-13.42927493
0.425702811,0.012048193,0.562248996,-13.42927493
0.421686747,0.012048193,0.56626506,-13.42927493
0.417670683,0.012048193,0.570281124,-13.42927493
0.413654618,0.012048193,0.574297189,-13.42705368
0.409638554,0.012048193,0.578313253,-13.42705368
0.40562249,0.012048193,0.582329317,-13.42705368
0.401606426,0.012048193,0.586345382,-13.4246591
0.397590361,0.012048193,0.590361446,-13.42275325
0.393574297,0.012048193,0.59437751,-13.42132086
0.389558233,0.012048193,0.598393574,-13.39927831
0.385542169,0.012048193,0.602409639,-13.37565623
0.381526104,0.012048193,0.606425703,-13.36953521
0.37751004,0.012048193,0.610441767,-13.36079147
0.373493976,0.012048193,0.614457831,-13.35172242
0.369477912,0.012048193,0.618473896,-13.34884598
0.365461847,0.012048193,0.62248996,-13.34234108
0.361445783,0.012048193,0.626506024,-13.34234108
0.357429719,0.012048193,0.630522088,-13.34234108
0.353413655,0.012048193,0.634538153,-13.34092696
0.34939759,0.012048193,0.638554217,-13.34092696
0.345381526,0.012048193,0.642570281,-13.34092696
0.341365462,0.012048193,0.646586345,-13.32721314
0.337349398,0.012048193,0.65060241,-13.3228941
0.333333333,0.012048193,0.654618474,-13.3228941
0.329317269,0.012048193,0.658634538,-13.3228941
0.325301205,0.012048193,0.662650602,-13.32069313
0.321285141,0.012048193,0.666666667,-13.32069313
0.317269076,0.012048193,0.670682731,-13.32069313
0.313253012,0.012048193,0.674698795,-13.32069313
0.309236948,0.012048193,0.678714859,-13.32069313
0.305220884,0.012048193,0.682730924,-13.31640051
0.301204819,0.012048193,0.686746988,-13.31640051
0.297188755,0.012048193,0.690763052,-13.31640051
0.293172691,0.012048193,0.694779116,-13.31116643
0.289156627,0.012048193,0.698795181,-13.30920683
0.285140562,0.012048193,0.702811245,-13.30657706
0.281124498,0.012048193,0.706827309,-13.30657706
0.277108434,0.012048193,0.710843373,-13.30126386
0.273092369,0.012048193,0.714859438,-13.29766714
0.269076305,0.012048193,0.718875502,-13.29412931
0.265060241,0.012048193,0.722891566,-13.28809853
0.261044177,0.012048193,0.726907631,-13.25937258
0.257028112,0.012048193,0.730923695,-13.25937258
0.253012048,0.012048193,0.734939759,-13.25471429
0.248995984,0.012048193,0.738955823,-13.25471429
0.24497992,0.012048193,0.742971888,-13.24386189
0.240963855,0.012048193,0.746987952,-13.15398907
0.236947791,0.012048193,0.751004016,-13.1434482
0.232931727,0.012048193,0.75502008,-13.12096909
0.228915663,0.012048193,0.759036145,-13.11228205
0.224899598,0.012048193,0.763052209,-13.08587602
0.220883534,0.012048193,0.767068273,-13.08120119
0.21686747,0.012048193,0.771084337,-13.06910569
0.212851406,0.012048193,0.775100402,-13.06681689
0.208835341,0.012048193,0.779116466,-13.06150247
0.204819277,0.012048193,0.78313253,-13.06150247
0.200803213,0.012048193,0.787148594,-13.06150247
0.196787149,0.012048193,0.791164659,-13.0480664
0.192771084,0.012048193,0.795180723,-13.04577665
0.18875502,0.012048193,0.799196787,-13.04577665
0.184738956,0.012048193,0.803212851,-13.04577665
0.180722892,0.012048193,0.807228916,-13.04411358
0.176706827,0.012048193,0.81124498,-13.04411358
0.172690763,0.012048193,0.815261044,-13.04411358
0.168674699,0.012048193,0.819277108,-13.04411358
0.164658635,0.012048193,0.823293173,-13.04411358
0.16064257,0.012048193,0.827309237,-13.04411358
0.156626506,0.012048193,0.831325301,-13.04411358
0.152610442,0.012048193,0.835341365,-13.04411358
0.148594378,0.012048193,0.83935743,-13.04411358
